MIN=0	0	0	0	0
MAX=300	1000	511	1866,72549019608	2000
SCALE=300	5	100	500	500
DEC=0	0	0	1	0
DEF="Zeit" t / s	"Ereignisse" N_A	"Kanal" n_A	"Energie" E_A / keV	"Spannung" U_A / V
0	0	0	-47,0196078431372	738,791666666667
1	7	1	-43,2745098039215	735,6875
2	58	2	-39,5294117647059	738,015625
3	89	3	-35,7843137254902	738,015625
4	118	4	-32,0392156862745	734,5234375
5	140	5	-28,2941176470588	735,6875
6,001	89	6	-24,5490196078431	734,911458333333
7	107	7	-20,8039215686274	735,6875
8	129	8	-17,0588235294117	734,911458333333
8,999	123	9	-13,3137254901961	735,6875
9,999	150	10	-9,56862745098044	735,6875
10,999	126	11	-5,82352941176475	734,911458333333
12	178	12	-2,07843137254906	736,075520833333
13	165	13	1,66666666666669	735,6875
14	169	14	5,41176470588238	736,075520833333
15	155	15	9,15686274509807	738,015625
16	198	16	12,9019607843137	736,463541666667
17	213	17	16,6470588235294	735,299479166667
18	191	18	20,3921568627451	734,911458333333
19	171	19	24,1372549019608	738,015625
20	186	20	27,8823529411765	734,911458333333
21	238	21	31,6274509803922	734,5234375
22	245	22	35,3725490196078	736,075520833333
23	285	23	39,1176470588235	735,6875
24	321	24	42,8627450980392	735,299479166667
25	428	25	46,6078431372549	736,075520833333
25,999	469	26	50,3529411764706	739,567708333333
26,999	385	27	54,0980392156863	737,239583333333
27,999	387	28	57,8431372549019	736,463541666667
28,999	453	29	61,5882352941176	742,283854166667
29,999	374	30	65,3333333333333	736,8515625
30,999	337	31	69,078431372549	736,075520833333
32	377	32	72,8235294117647	735,6875
32,999	346	33	76,5686274509804	735,6875
33,999	396	34	80,3137254901961	740,731770833333
34,999	355	35	84,0588235294118	737,239583333333
35,999	415	36	87,8039215686275	736,463541666667
37	458	37	91,5490196078432	736,8515625
38,001	394	38	95,2941176470588	735,299479166667
39	354	39	99,0392156862745	735,299479166667
40	428	40	102,78431372549	736,463541666667
41	465	41	106,529411764706	738,015625
